"","r_max","K","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","premodern_catch_multiplier_1","sample.N.obs","add_CV","sample_premodern_catch","Nmin","YearMin","violate_MVP","N2008","N2012","N2018","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2008","status2012","status2018","draw","save"
"307",0.09930592343444,30246.4744446348,1.16105504419912,1.28322999280412,1.01337691092186,1.58947861785903,13249.0363017423,0,0.60522940941155,301.343122192719,1958,0,13249.0074190393,18057.3003405977,25093.6859288789,0.0779141576878029,0.546194039717965,0,-9999,20.2133646629527,0,18.0551550531352,0,38.2685197160879,2.39989950800067e-17,0.00996291725649934,0.438034768094746,0.597005127776165,0.82964002878458,307,1
"308",0.0239672440942377,39121.7313464133,1.03186508782725,1.25952893808717,1.01931681373486,1.59015975259894,19967.7615128458,0,0.168509938055649,5062.86697577611,1926,0,19967.7615543459,21514.078516197,23883.9451187134,0.0186953466338751,0.440890694203109,0,-9999,25.3860913824336,0,24.5343321017923,0,49.9204234842259,2.08850513079926e-22,0.129413162493901,0.510400763645564,0.549926544040066,0.610503275205971,308,1
"309",0.0304118402805179,35622.015718825,1.07320622192116,1.26770334480796,1.01453961640452,1.67032430727014,14140.253013582,0,0.0115050792228431,2987.76178328764,1926,0,14140.2530147366,15713.6198975855,18263.4982720697,0.0265903206594933,0.605809858053721,0,-9999,23.7953017056777,0,22.9526001088692,0,46.7479018145469,4.98475940435363e-21,0.0838740234935304,0.396952635312661,0.441121019697977,0.512702549351189,309,1
"310",0.0822380640394986,27224.5302796584,1.00937793108296,1.28458154065767,1.0158179092079,1.61087032342496,18316.828278359,0,0.212655552430078,620.303625602502,1958,0,18316.8282780401,21781.5000709605,25216.706881931,0.0421338112164418,0.445343766762637,0,-9999,22.2951952057121,0,21.0824503706558,0,43.3776455763679,1.44986607561055e-19,0.0227847319762935,0.67280603521472,0.800068902831915,0.926249475120327,310,1
"311",0.0149807395339012,58034.9081643001,1.1098194082544,1.2683287300542,1.02363672326959,1.57089414958878,26733.7104141479,0,0.606468253070489,10828.1005675642,1926,0,26733.7104367312,28098.1190759842,30206.4025577604,0.0124827502110374,0.336451068196632,0,-9999,26.7849088556541,0,54.4902821806352,0,81.2751910362894,5.04235034409863e-36,0.186579093688047,0.460648793671675,0.484158930629077,0.520486781373796,311,1
"312",0.0770828529563732,31551.567613913,1.09234521102726,1.27091001043329,1.0182672376232,1.81434555633283,17942.8088604473,0,0.591585103655234,695.516440454092,1958,0,17942.8088447306,22025.4517528269,27141.6814944281,0.0507429983184871,0.441139359305818,0,-9999,21.1529398152116,0,20.537605339622,0,41.6905451548336,7.83477072183658e-19,0.022043799818916,0.56868200858643,0.6980778902128,0.860232424155676,312,1
"313",0.0938990182206035,36684.104555064,1.37259507178882,1.3967403602344,1.01916047656194,1.76280713144575,30995.9839496296,0,0.836230983724818,699.241922490797,1957,0,30995.971868988,34134.9030401668,36058.258935377,0.0229376800563781,0.281165530112487,0,-9999,25.6044244986607,0,85.4420452865504,0,111.046469785211,5.93104115322037e-49,0.0190611691622788,0.844942850450719,0.930509370589358,0.982939596665154,313,1
"314",0.0218400439573452,54120.9793983838,1.03291061005888,1.34463729521027,1.02156099535059,1.77958614171113,1342.20365341753,0,0.920003512641415,567.452883552766,1968,0,1342.20365341723,1463.33662561365,1665.8288303314,0.0218365027480623,6.48612928795021,0,-9999,24.6459658658682,0,1103.44440435679,0,1128.09037022266,0,0.0104848967971506,0.0248000621632748,0.0270382510050686,0.0307797244035305,314,1
"315",0.00684165907185525,87643.3019730601,1.08894117379644,1.29681270386325,1.01945700223397,1.66322656993033,34768.9653557027,0,0.857476219767705,23407.7724273398,1926,0,34768.9653160672,35621.4789312654,36926.9388879093,0.00606850567645512,0.264561530637494,0,-9999,28.4491888486692,0,103.60908097747,0,132.058269826139,4.44449195908976e-58,0.267079992428114,0.396709897200752,0.406436979544823,0.421332127573878,315,1
"316",0.0436548054735176,35829.8860904913,1.01645493818719,1.39794697337551,1.01960719426294,1.87002765956587,33673.7020551227,0,0.420244877226651,3557.57371008062,1926,0,33673.7020551006,34385.65122973,35056.3407909784,0.00505273435030462,0.27430804398205,0,-9999,28.9123928104813,0,95.8319020816207,0,124.744294892102,6.67177020369084e-55,0.0992906787673196,0.939821632981332,0.95969189360207,0.978410612370936,316,1
